time_utc,t_ms,skhx_usd,skhy_x10_usd,premium_pct
2026-08-29 02:00,1787968800000,1207.20,1614.20,33.714
2026-08-29 03:00,1787972400000,1207.80,1616.00,33.797
2026-08-29 04:00,1787976000000,1209.40,1616.60,33.670
2026-08-29 05:00,1787979600000,1207.40,1614.90,33.750
2026-08-29 06:00,1787983200000,1209.20,1616.10,33.650
2026-08-29 07:00,1787986800000,1209.30,1615.80,33.614
2026-08-29 08:00,1787990400000,1208.90,1615.10,33.601
2026-08-29 09:00,1787994000000,1213.50,1618.80,33.399
2026-08-29 10:00,1787997600000,1213.40,1618.40,33.377
2026-08-29 11:00,1788001200000,1213.90,1620.80,33.520
2026-08-29 12:00,1788004800000,1212.20,1618.80,33.542
2026-08-29 13:00,1788008400000,1212.00,1618.50,33.540
2026-08-29 14:00,1788012000000,1211.30,1617.40,33.526
2026-08-29 15:00,1788015600000,1213.50,1619.80,33.482
2026-08-29 16:00,1788019200000,1212.40,1620.20,33.636
2026-08-29 17:00,1788022800000,1212.90,1619.70,33.539
2026-08-29 18:00,1788026400000,1216.10,1621.60,33.344
2026-08-29 19:00,1788030000000,1227.00,1634.00,33.170
2026-08-29 20:00,1788033600000,1229.10,1635.30,33.049
2026-08-29 21:00,1788037200000,1227.00,1632.90,33.081
2026-08-29 22:00,1788040800000,1233.40,1638.90,32.877
2026-08-29 23:00,1788044400000,1233.00,1639.30,32.952
2026-08-30 00:00,1788048000000,1230.10,1636.30,33.022
2026-08-30 01:00,1788051600000,1232.40,1637.60,32.879
2026-08-30 02:00,1788055200000,1234.50,1640.50,32.888
2026-08-30 03:00,1788058800000,1233.30,1638.30,32.839
2026-08-30 04:00,1788062400000,1233.50,1639.00,32.874
2026-08-30 05:00,1788066000000,1233.70,1637.60,32.739
2026-08-30 06:00,1788069600000,1234.80,1640.90,32.888
2026-08-30 07:00,1788073200000,1232.30,1637.00,32.841
2026-08-30 08:00,1788076800000,1231.80,1638.60,33.025
2026-08-30 09:00,1788080400000,1233.10,1638.70,32.893
2026-08-30 10:00,1788084000000,1234.60,1640.00,32.837
2026-08-30 11:00,1788087600000,1233.20,1637.50,32.785
2026-08-30 12:00,1788091200000,1231.00,1634.50,32.778
2026-08-30 13:00,1788094800000,1230.10,1633.70,32.810
2026-08-30 14:00,1788098400000,1234.00,1637.10,32.666
2026-08-30 15:00,1788102000000,1232.50,1637.70,32.876
2026-08-30 16:00,1788105600000,1235.50,1639.00,32.659
2026-08-30 17:00,1788109200000,1235.30,1638.30,32.624
2026-08-30 18:00,1788112800000,1233.20,1634.40,32.533
2026-08-30 19:00,1788116400000,1229.90,1631.30,32.637
2026-08-30 20:00,1788120000000,1226.50,1627.20,32.670
2026-08-30 21:00,1788123600000,1222.30,1624.00,32.864
2026-08-30 22:00,1788127200000,1215.70,1616.40,32.960
2026-08-30 23:00,1788130800000,1158.40,1566.90,35.264
2026-08-31 00:00,1788134400000,1164.80,1572.30,34.985
2026-08-31 01:00,1788138000000,1176.10,1579.50,34.300
2026-08-31 02:00,1788141600000,1177.80,1579.70,34.123
2026-08-31 03:00,1788145200000,1179.70,1577.50,33.720
2026-08-31 04:00,1788148800000,1194.40,1593.50,33.414
2026-08-31 05:00,1788152400000,1198.60,1600.50,33.531
2026-08-31 06:00,1788156000000,1216.10,1614.00,32.719
2026-08-31 07:00,1788159600000,1213.70,1613.00,32.899
2026-08-31 08:00,1788163200000,1216.10,1613.00,32.637
2026-08-31 09:00,1788166800000,1207.90,1604.20,32.809
2026-08-31 10:00,1788170400000,1209.70,1609.80,33.074
2026-08-31 11:00,1788174000000,1209.00,1606.10,32.845
2026-08-31 12:00,1788177600000,1203.60,1600.30,32.959
2026-08-31 13:00,1788181200000,1219.30,1644.30,34.856
2026-08-31 14:00,1788184800000,1219.50,1634.60,34.039
2026-08-31 15:00,1788188400000,1212.50,1622.50,33.814
2026-08-31 16:00,1788192000000,1218.90,1634.30,34.080
2026-08-31 17:00,1788195600000,1217.70,1631.80,34.007
2026-08-31 18:00,1788199200000,1210.10,1619.70,33.848
2026-08-31 19:00,1788202800000,1227.20,1645.70,34.102
2026-08-31 20:00,1788206400000,1224.40,1640.60,33.992
2026-08-31 21:00,1788210000000,1232.60,1646.30,33.563
2026-08-31 22:00,1788213600000,1229.70,1642.90,33.602
2026-08-31 23:00,1788217200000,1222.50,1640.20,34.168
2026-09-01 00:00,1788220800000,1242.00,1657.70,33.470
2026-09-01 01:00,1788224400000,1228.00,1645.30,33.982
2026-09-01 02:00,1788228000000,1228.10,1644.10,33.873
2026-09-01 03:00,1788231600000,1233.90,1646.60,33.447
2026-09-01 04:00,1788235200000,1234.30,1646.40,33.387
2026-09-01 05:00,1788238800000,1238.70,1651.00,33.285
2026-09-01 06:00,1788242400000,1232.00,1645.50,33.563
2026-09-01 07:00,1788246000000,1221.40,1638.40,34.141
2026-09-01 08:00,1788249600000,1201.60,1614.80,34.387
2026-09-01 09:00,1788253200000,1201.40,1615.30,34.451
2026-09-01 10:00,1788256800000,1201.60,1613.90,34.313
2026-09-01 11:00,1788260400000,1199.10,1611.50,34.392
2026-09-01 12:00,1788264000000,1196.70,1608.40,34.403
2026-09-01 13:00,1788267600000,1196.30,1601.30,33.854
2026-09-01 14:00,1788271200000,1205.30,1614.70,33.967
2026-09-01 15:00,1788274800000,1213.80,1633.50,34.577
2026-09-01 16:00,1788278400000,1201.20,1615.20,34.466
2026-09-01 17:00,1788282000000,1193.40,1608.00,34.741
2026-09-01 18:00,1788285600000,1187.40,1592.50,34.117
2026-09-01 19:00,1788289200000,1192.70,1606.40,34.686
2026-09-01 20:00,1788292800000,1189.30,1597.10,34.289
2026-09-01 21:00,1788296400000,1187.40,1596.50,34.453
2026-09-01 22:00,1788300000000,1185.20,1593.00,34.408
2026-09-01 23:00,1788303600000,1190.40,1597.00,34.157
2026-09-02 00:00,1788307200000,1196.00,1604.30,34.139
2026-09-02 01:00,1788310800000,1191.40,1599.90,34.287
2026-09-02 02:00,1788314400000,1195.90,1599.10,33.715
2026-09-02 03:00,1788318000000,1187.80,1595.90,34.358
2026-09-02 04:00,1788321600000,1182.70,1591.40,34.557
2026-09-02 05:00,1788325200000,1185.20,1595.10,34.585
2026-09-02 06:00,1788328800000,1180.70,1590.70,34.725
2026-09-02 07:00,1788332400000,1182.90,1592.20,34.601
2026-09-02 08:00,1788336000000,1173.10,1583.10,34.950
2026-09-02 09:00,1788339600000,1170.50,1580.00,34.985
2026-09-02 10:00,1788343200000,1170.70,1578.90,34.868
2026-09-02 11:00,1788346800000,1181.50,1592.10,34.752
2026-09-02 12:00,1788350400000,1180.50,1591.50,34.816
2026-09-02 13:00,1788354000000,1187.60,1598.60,34.608
2026-09-02 14:00,1788357600000,1188.70,1603.30,34.878
2026-09-02 15:00,1788361200000,1200.70,1624.40,35.288
2026-09-02 16:00,1788364800000,1197.00,1619.90,35.330
2026-09-02 17:00,1788368400000,1201.90,1627.20,35.386
2026-09-02 18:00,1788372000000,1211.50,1640.80,35.435
2026-09-02 19:00,1788375600000,1215.10,1649.50,35.750
2026-09-02 20:00,1788379200000,1209.50,1639.20,35.527
2026-09-02 21:00,1788382800000,1213.30,1645.30,35.605
2026-09-02 22:00,1788386400000,1209.50,1641.30,35.701
2026-09-02 23:00,1788390000000,1212.70,1642.70,35.458
2026-09-03 00:00,1788393600000,1193.70,1627.30,36.324
2026-09-03 01:00,1788397200000,1196.60,1628.00,36.052
2026-09-03 02:00,1788400800000,1201.00,1630.40,35.754
2026-09-03 03:00,1788404400000,1204.00,1634.90,35.789
2026-09-03 04:00,1788408000000,1196.50,1629.10,36.155
2026-09-03 05:00,1788411600000,1180.70,1603.90,35.843
2026-09-03 06:00,1788415200000,1168.00,1596.50,36.687
2026-09-03 07:00,1788418800000,1174.00,1602.40,36.491
2026-09-03 08:00,1788422400000,1172.10,1601.00,36.592
2026-09-03 09:00,1788426000000,1163.40,1594.10,37.021
2026-09-03 10:00,1788429600000,1164.50,1596.10,37.063
2026-09-03 11:00,1788433200000,1166.20,1597.60,36.992
2026-09-03 12:00,1788436800000,1181.60,1614.70,36.654
2026-09-03 13:00,1788440400000,1173.70,1596.00,35.980
2026-09-03 14:00,1788444000000,1172.70,1593.70,35.900
2026-09-03 15:00,1788447600000,1181.50,1613.20,36.538
2026-09-03 16:00,1788451200000,1188.80,1626.20,36.793
2026-09-03 17:00,1788454800000,1190.90,1631.10,36.964
2026-09-03 18:00,1788458400000,1197.10,1640.80,37.065
2026-09-03 19:00,1788462000000,1193.70,1634.90,36.961
2026-09-03 20:00,1788465600000,1194.20,1628.00,36.326
2026-09-03 21:00,1788469200000,1194.30,1627.20,36.247
2026-09-03 22:00,1788472800000,1192.60,1627.00,36.425
2026-09-03 23:00,1788476400000,1192.90,1627.50,36.432
2026-09-04 00:00,1788480000000,1207.40,1638.90,35.738
2026-09-04 01:00,1788483600000,1200.40,1632.60,36.005
2026-09-04 02:00,1788487200000,1208.00,1640.40,35.795
2026-09-04 03:00,1788490800000,1213.70,1641.50,35.248
2026-09-04 04:00,1788494400000,1229.40,1652.30,34.399
2026-09-04 05:00,1788498000000,1228.50,1657.80,34.945
2026-09-04 06:00,1788501600000,1218.90,1647.10,35.130
2026-09-04 07:00,1788505200000,1217.00,1651.50,35.703
2026-09-04 08:00,1788508800000,1222.50,1659.70,35.763
2026-09-04 09:00,1788512400000,1227.10,1665.70,35.743
2026-09-04 10:00,1788516000000,1227.80,1665.40,35.641
2026-09-04 11:00,1788519600000,1225.90,1663.40,35.688
2026-09-04 12:00,1788523200000,1207.40,1638.90,35.738
2026-09-04 13:00,1788526800000,1244.20,1698.10,36.481
2026-09-04 14:00,1788530400000,1240.10,1699.20,37.021
2026-09-04 15:00,1788534000000,1251.30,1708.70,36.554
2026-09-04 16:00,1788537600000,1264.50,1728.50,36.694
2026-09-04 17:00,1788541200000,1259.40,1736.50,37.883
2026-09-04 18:00,1788544800000,1264.80,1742.90,37.800
2026-09-04 19:00,1788548400000,1281.70,1768.90,38.012
2026-09-04 20:00,1788552000000,1276.20,1758.10,37.761
2026-09-04 21:00,1788555600000,1275.90,1753.20,37.409
2026-09-04 22:00,1788559200000,1272.60,1749.50,37.474
2026-09-04 23:00,1788562800000,1276.50,1749.70,37.070
2026-09-05 00:00,1788566400000,1275.50,1750.60,37.248
2026-09-05 01:00,1788570000000,1277.80,1753.50,37.228
2026-09-05 02:00,1788573600000,1280.30,1757.00,37.233
2026-09-05 03:00,1788577200000,1279.10,1755.90,37.276
2026-09-05 04:00,1788580800000,1285.70,1765.10,37.287
2026-09-05 05:00,1788584400000,1285.50,1763.90,37.215
2026-09-05 06:00,1788588000000,1284.70,1763.30,37.254
2026-09-05 07:00,1788591600000,1278.90,1758.60,37.509
2026-09-05 08:00,1788595200000,1276.50,1758.50,37.759
2026-09-05 09:00,1788598800000,1277.50,1759.20,37.706
2026-09-05 10:00,1788602400000,1277.60,1757.50,37.563
2026-09-05 11:00,1788606000000,1279.20,1760.80,37.649
2026-09-05 12:00,1788609600000,1278.40,1758.60,37.563
2026-09-05 13:00,1788613200000,1276.70,1756.70,37.597
2026-09-05 14:00,1788616800000,1276.90,1757.60,37.646
2026-09-05 15:00,1788620400000,1274.50,1756.30,37.803
2026-09-05 16:00,1788624000000,1273.40,1754.20,37.757
2026-09-05 17:00,1788627600000,1277.00,1759.50,37.784
2026-09-05 18:00,1788631200000,1277.60,1760.40,37.790
2026-09-05 19:00,1788634800000,1275.90,1760.50,37.981
2026-09-05 20:00,1788638400000,1277.90,1760.00,37.726
2026-09-05 21:00,1788642000000,1277.90,1759.80,37.710
2026-09-05 22:00,1788645600000,1277.90,1759.90,37.718
2026-09-05 23:00,1788649200000,1277.40,1759.40,37.733
2026-09-06 00:00,1788652800000,1278.30,1760.20,37.699
2026-09-06 01:00,1788656400000,1276.50,1758.30,37.744
2026-09-06 02:00,1788660000000,1279.10,1760.30,37.620
2026-09-06 03:00,1788663600000,1279.60,1760.30,37.566
2026-09-06 04:00,1788667200000,1280.40,1761.50,37.574
2026-09-06 05:00,1788670800000,1287.80,1768.80,37.351
2026-09-06 06:00,1788674400000,1286.00,1767.80,37.465
2026-09-06 07:00,1788678000000,1285.90,1767.00,37.413
2026-09-06 08:00,1788681600000,1288.50,1769.00,37.291
2026-09-06 09:00,1788685200000,1288.90,1769.80,37.311
2026-09-06 10:00,1788688800000,1289.60,1769.80,37.236
2026-09-06 11:00,1788692400000,1290.10,1770.70,37.253
