date,adr_usd,local_px,fx,premium_pct
2001-03-22,0.6225,28.2338,46.7400,3.055
2001-03-23,0.5927,26.6166,46.7200,4.037
2001-03-26,0.6083,26.6850,46.6900,6.426
2001-03-27,0.6516,27.1678,46.6500,11.883
2001-03-28,0.6238,28.0341,46.6500,3.808
2001-03-29,0.6131,26.6531,46.6600,7.339
2001-03-30,0.6019,25.0950,46.8500,12.367
2001-04-02,0.5815,23.7834,46.6500,14.049
2001-04-03,0.5730,24.3478,46.6700,9.836
2001-04-04,0.5372,23.0963,46.6000,8.388
2001-04-05,0.5968,23.0963,46.6400,20.522
2001-04-06,0.5344,21.6891,46.5800,14.767
2001-04-09,0.5119,21.6759,46.5800,10.001
2001-04-10,0.4875,20.1722,46.6000,12.621
2001-04-11,0.4013,16.9453,46.7500,10.703
2001-04-12,0.4470,15.7987,46.7500,32.275
2001-04-16,0.4449,18.3272,47.0700,14.277
2001-04-17,0.4331,20.2388,46.9500,0.479
2001-04-18,0.5573,23.4244,46.9500,11.694
2001-04-19,0.5545,24.2288,46.8800,7.280
2001-04-20,0.5436,25.7372,46.8800,-0.988
2001-04-23,0.5342,25.6678,46.8200,-2.558
2001-04-24,0.6026,27.9281,46.8800,1.159
2001-04-25,0.6750,27.7444,46.8800,14.058
2001-04-26,0.5625,27.0684,46.7800,-2.786
2001-04-27,0.5460,23.3709,46.8800,9.525
2001-04-30,0.6446,26.5697,46.8800,13.742
2001-05-01,0.6731,26.5697,46.8700,18.745
2001-05-02,0.6776,28.1597,46.8700,12.789
2001-05-03,0.6527,29.7441,46.8700,2.852
2001-05-04,0.6853,30.9647,46.8700,3.736
2001-05-07,0.7144,32.3578,46.8400,3.413
2001-05-08,0.6975,33.1613,46.8300,-1.497
2001-05-09,0.6411,30.4219,46.8500,-1.273
2001-05-10,0.6375,30.2897,46.8800,-1.330
2001-05-11,0.6298,29.8322,46.8500,-1.089
2001-05-14,0.6083,29.5697,47.0000,-3.318
2001-05-15,0.6700,30.2063,47.0300,4.309
2001-05-16,0.6883,31.0613,46.9700,4.087
2001-05-17,0.6821,31.2356,46.9900,2.620
2001-05-18,0.6797,30.8109,46.9800,3.640
2001-05-21,0.6902,31.6688,47.0000,2.434
2001-05-22,0.6889,32.5209,47.0600,-0.313
2001-05-23,0.6930,33.1444,47.0200,-1.686
2001-05-24,0.7007,33.4153,47.0200,-1.401
